id,longitude,latitude,date,time
1157,152.97931,-27.565609,9/8/2021,19:11
1158,153.01085,-27.54306,9/8/2021,17:25
1159,153.05743,-27.58632,9/8/2021,19:45
1160,153.04927,-27.574049,9/8/2021,8:00
1161,153.04927,-27.574049,9/8/2021,8:00
1162,153.06296,-27.570246,9/8/2021,14:45
1163,153.06259,-27.570034,9/8/2021,14:45
1164,153.0608,-27.589794,9/8/2021,15:25
1165,153.0566,-27.60199,9/8/2021,15:11
1166,153.04814,-27.57295,9/8/2021,15:11
1167,153.06047,-27.591444,9/8/2021,15:35
1168,153.02583,-27.575832,9/8/2021,12:55
1169,153.03682,-27.595379,9/8/2021,15:30
1170,153.02612,-27.574907,9/8/2021,12:50
1171,153.02606,-27.575523,9/8/2021,12:55
1172,153.0396,-27.575514,9/8/2021,8:30
1173,153.05367,-27.55389,9/8/2021,11:45
1174,153.05356,-27.55273,9/8/2021,13:30
1175,150.3239,-28.545698,9/8/2021,13:51
1176,150.3239,-28.545698,9/8/2021,13:51
1177,153.04927,-27.574049,9/7/2021,8:00
1178,153.04927,-27.574049,9/7/2021,8:00
1179,153.0479,-27.573275,9/7/2021,15:10
1180,153.04596,-27.574755,9/7/2021,8:15
1181,153.04791,-27.57311,9/7/2021,15:10
1182,152.99835,-27.565575,9/6/2021,8:50
1183,153.07188,-27.562397,9/6/2021,16:00
1184,153.04927,-27.574049,9/6/2021,8:00
1185,153.04927,-27.574049,9/6/2021,8:00
1186,153.06113,-27.58837,9/6/2021,16:55
1187,153.07124,-27.562317,9/6/2021,15:30
1188,153.0608,-27.589794,9/6/2021,16:20
1189,153.0608,-27.589794,9/6/2021,16:20
1190,153.08223,-27.562614,9/6/2021,17:00
1191,153.08223,-27.562614,9/6/2021,17:00
1192,153.08223,-27.562614,9/6/2021,17:00
1193,153.08107,-27.559912,9/6/2021,17:30
1194,153.08107,-27.559912,9/6/2021,17:05
1195,153.08067,-27.56272,9/6/2021,17:20
1196,153.08067,-27.562086,9/6/2021,17:35
1197,153.08223,-27.562614,9/6/2021,17:20
1198,152.99835,-27.565575,9/5/2021,18:30
1199,153.08223,-27.562614,9/5/2021,20:00
1200,153.08067,-27.562086,9/5/2021,20:00
1201,153.19579,-27.73296,9/3/2021,6:30
1202,153.20892,-27.731787,9/3/2021,6:00
1203,152.99835,-27.565575,9/2/2021,1:00
1204,153.19579,-27.73296,9/2/2021,6:30
1205,153.20892,-27.731787,9/2/2021,6:00
1206,153.19579,-27.73296,9/1/2021,6:30
1207,153.20892,-27.731787,9/1/2021,6:00
1208,153.19579,-27.73296,8/31/2021,6:30
1209,153.20892,-27.731787,8/31/2021,6:00
1210,153.20703,-27.71797,8/30/2021,10:30
1211,153.20694,-27.7175,8/30/2021,9:00
1212,153.18427,-27.713253,8/29/2021,9:20
1213,152.99835,-27.565575,8/26/2021,8:50
1214,152.99835,-27.565575,8/26/2021,10:00
1215,152.82144,-27.588488,8/26/2021,13:20
1216,152.82144,-27.588488,8/26/2021,13:20
1217,150.31134,-28.528532,8/26/2021,17:30
1218,150.3239,-28.545698,8/26/2021,17:30
1219,150.31143,-28.528782,8/26/2021,17:30
1220,150.31143,-28.528782,8/26/2021,17:30
1221,150.31134,-28.528532,8/26/2021,17:30
1222,153.41164,-27.963179,8/11/2021,12:30
1223,145.77196,-16.918983,8/6/2021,15:00
1224,145.77211,-16.919115,8/6/2021,16:25
1225,145.77211,-16.919115,8/6/2021,16:25
1226,145.77219,-16.918976,8/6/2021,16:15
1227,145.77219,-16.918976,8/6/2021,16:10
1228,145.77196,-16.918983,8/6/2021,15:00
1229,145.77196,-16.918983,8/6/2021,15:00
1230,145.77441,-16.93564,8/5/2021,0:00
1231,145.74649,-16.91647,8/5/2021,12:35
1232,145.76602,-16.924362,8/5/2021,11:40
1233,145.74649,-16.91647,8/5/2021,15:00
1234,145.74649,-16.91647,8/5/2021,15:00
1235,144.0848,-22.575197,8/5/2021,6:42
1236,153.02634,-27.48537,8/4/2021,7:30
1237,153.02634,-27.48537,8/4/2021,7:30
1238,145.7406,-16.92707,8/4/2021,14:30
1239,145.74083,-16.926523,8/4/2021,14:30
1240,145.7406,-16.92707,8/4/2021,15:30
1241,145.7418,-16.926998,8/4/2021,15:30
1242,145.7406,-16.92707,8/4/2021,14:30
1243,145.7406,-16.92707,8/4/2021,15:30
1244,145.77441,-16.93564,8/4/2021,0:00
1245,144.0848,-22.575197,8/4/2021,8:33
1246,145.74083,-16.926523,8/3/2021,15:25
1247,145.7406,-16.92707,8/3/2021,13:55
1248,145.7418,-16.926998,8/3/2021,16:00
1249,145.7406,-16.92707,8/3/2021,13:55
1250,145.7406,-16.92707,8/3/2021,15:15
1251,145.77441,-16.93564,8/3/2021,0:00
1252,145.77441,-16.93564,8/3/2021,0:00
1253,145.6911,-16.80175,8/3/2021,0:00
1254,145.6911,-16.80175,8/3/2021,0:00
1255,152.99666,-27.501787,8/2/2021,8:13
1256,153.17897,-27.662827,8/2/2021,14:30
1257,153.36597,-28.079071,8/2/2021,14:55
1258,145.77441,-16.93564,8/2/2021,0:00
1259,145.77441,-16.93564,8/2/2021,0:00
1260,145.6911,-16.80175,8/2/2021,0:00
1261,145.6911,-16.80175,8/2/2021,0:00
1262,145.77727,-16.922426,8/1/2021,8:39
1263,145.77441,-16.93564,8/1/2021,0:00
1264,145.77441,-16.93564,8/1/2021,0:00
1265,145.72691,-16.811419,8/1/2021,10:00
1266,153.02902,-27.464771,7/31/2021,12:45
1267,153.01228,-27.411537,7/31/2021,10:30
1268,153.01228,-27.411537,7/31/2021,11:00
1269,152.95438,-27.416798,7/31/2021,12:30
1270,152.95355,-27.447392,7/31/2021,9:45
1271,152.95355,-27.447392,7/31/2021,9:15
1272,152.95355,-27.447392,7/31/2021,9:15
1273,152.95346,-27.447407,7/31/2021,10:10
1274,152.95355,-27.447392,7/31/2021,9:15
1275,152.95277,-27.446081,7/31/2021,11:00
1276,152.98999,-27.478672,7/31/2021,11:50
1277,152.99374,-27.484583,7/31/2021,12:15
1278,153.0137,-27.492563,7/31/2021,10:00
1279,152.99666,-27.501787,7/31/2021,11:20
1280,152.99669,-27.501583,7/31/2021,13:15
1281,153.021,-27.497742,7/31/2021,10:00
1282,153.00626,-27.502033,7/31/2021,9:00
1283,152.99763,-27.494272,7/31/2021,10:40
1284,152.981,-27.50141,7/31/2021,8:20
1285,152.97269,-27.499136,7/31/2021,10:16
1286,152.97617,-27.499596,7/31/2021,11:50
1287,152.97617,-27.499596,7/31/2021,10:40
1288,152.97617,-27.499596,7/31/2021,10:40
1289,152.9719,-27.501284,7/31/2021,12:17
1290,152.97269,-27.499136,7/31/2021,11:55
1291,152.97269,-27.499136,7/31/2021,12:05
1292,152.97281,-27.499706,7/31/2021,10:05
1293,152.97287,-27.500414,7/31/2021,11:40
1294,152.97287,-27.500414,7/31/2021,11:50
1295,152.97215,-27.500175,7/31/2021,11:15
1296,152.97215,-27.500175,7/31/2021,11:15
1297,152.97215,-27.500175,7/31/2021,10:01
1298,152.97215,-27.500175,7/31/2021,10:01
1299,152.97215,-27.500175,7/31/2021,11:25
1300,152.97215,-27.500175,7/31/2021,11:36
1301,152.97421,-27.498156,7/31/2021,15:20
1302,152.97289,-27.499731,7/31/2021,12:00
1303,152.9732,-27.498962,7/31/2021,10:28
1304,152.9719,-27.501284,7/31/2021,12:00
1305,152.9731,-27.497679,7/31/2021,11:57
1306,152.94229,-27.509684,7/31/2021,10:00
1307,152.96046,-27.541832,7/31/2021,6:45
1308,152.9795,-27.538628,7/31/2021,13:00
1309,152.9795,-27.538628,7/31/2021,13:00
1310,152.9795,-27.538628,7/31/2021,8:15
1311,152.9795,-27.538628,7/31/2021,8:15
1312,152.98166,-27.516644,7/31/2021,9:45
1313,152.98166,-27.516644,7/31/2021,9:45
1314,153.00494,-27.47851,7/31/2021,11:34
1315,153.40346,-27.925592,7/31/2021,11:55
1316,153.00536,-27.479612,7/31/2021,10:00
1317,153.40346,-27.925592,7/31/2021,11:55
1318,153.40346,-27.925592,7/31/2021,11:55
1319,153.00722,-27.48059,7/31/2021,11:19
1320,153.00494,-27.47851,7/31/2021,12:05
1321,153.00494,-27.47851,7/31/2021,12:05
1322,153.00494,-27.47851,7/31/2021,11:40
1323,153.00494,-27.47851,7/31/2021,11:40
1324,153.00494,-27.47851,7/31/2021,11:30
1325,153.00494,-27.47851,7/31/2021,11:30
1326,153.00494,-27.47851,7/31/2021,11:50
1327,153.01239,-27.480095,7/31/2021,11:50
1328,153.01445,-27.512142,7/31/2021,11:45
1329,153.01445,-27.512142,7/31/2021,11:45
1330,153.17172,-27.660208,7/31/2021,12:55
1331,153.1716,-27.658892,7/31/2021,11:30
1332,153.1716,-27.660639,7/31/2021,13:00
1333,153.1716,-27.658892,7/31/2021,11:30
1334,153.17993,-27.662956,7/31/2021,13:15
1335,153.05165,-27.481377,7/31/2021,7:00
1336,153.05165,-27.481377,7/31/2021,7:00
1337,153.02861,-27.449268,7/31/2021,8:30
1338,152.81808,-27.553785,7/31/2021,8:30
1339,152.81808,-27.553785,7/31/2021,8:30
1340,145.7804,-16.921751,7/31/2021,9:00
1341,145.78076,-16.921337,7/31/2021,8:00
1342,145.77441,-16.93564,7/31/2021,0:00
1343,145.77441,-16.93564,7/31/2021,0:00
1344,145.78027,-16.921642,7/31/2021,9:00
1345,145.78072,-16.921314,7/31/2021,8:00
1346,145.98877,-16.931648,7/31/2021,15:45
1347,145.99434,-16.933666,7/31/2021,0:00
1348,153.01447,-27.460737,7/30/2021,15:00
1349,153.0212,-27.458803,7/30/2021,15:00
1350,153.0212,-27.458803,7/30/2021,15:26
1351,153.01447,-27.46072,7/30/2021,15:15
1352,153.01524,-27.45864,7/30/2021,0:00
1353,153.01743,-27.459322,7/30/2021,6:30
1354,153.01956,-27.458628,7/30/2021,8:00
1355,153.01956,-27.458628,7/30/2021,19:15
1356,153.01956,-27.458628,7/30/2021,18:00
1357,153.01956,-27.458628,7/30/2021,18:45
1358,153.01956,-27.458628,7/30/2021,17:50
1359,153.01956,-27.458628,7/30/2021,17:35
1360,153.01956,-27.458628,7/30/2021,17:25
1361,153.02538,-27.467703,7/30/2021,8:20
1362,153.0242,-27.46743,7/30/2021,8:30
1363,153.03525,-27.455029,7/30/2021,12:12
1364,153.03525,-27.455029,7/30/2021,12:12
1365,153.03525,-27.455029,7/30/2021,12:12
1366,153.03217,-27.456549,7/30/2021,18:00
1367,153.03525,-27.455029,7/30/2021,12:12
1368,153.03525,-27.455029,7/30/2021,12:12
1369,153.09995,-27.40934,7/30/2021,19:50
1370,153.00705,-27.455011,7/30/2021,15:15
1371,152.99348,-27.44452,7/30/2021,15:40
1372,152.99213,-27.445948,7/30/2021,15:40
1373,152.99205,-27.444881,7/30/2021,15:36
1374,152.99098,-27.446115,7/30/2021,15:50
1375,153.00308,-27.474453,7/30/2021,8:10
1376,153.00308,-27.474453,7/30/2021,8:10
1377,153.00308,-27.474453,7/30/2021,8:10
1378,152.99152,-27.48419,7/30/2021,11:20
1379,152.99283,-27.484951,7/30/2021,11:15
1380,152.99283,-27.484951,7/30/2021,15:45
1381,152.99374,-27.484583,7/30/2021,8:30
1382,152.98752,-27.490332,7/30/2021,15:00
1383,152.98752,-27.490332,7/30/2021,15:00
1384,152.98752,-27.490332,7/30/2021,15:30
1385,152.99284,-27.484835,7/30/2021,15:50
1386,152.99287,-27.484951,7/30/2021,16:05
1387,152.99374,-27.484583,7/30/2021,8:30
1388,152.99374,-27.484583,7/30/2021,8:30
1389,152.99287,-27.484758,7/30/2021,12:00
1390,152.99121,-27.483412,7/30/2021,14:55
1391,152.99121,-27.483412,7/30/2021,14:55
1392,152.99265,-27.485142,7/30/2021,11:35
1393,153.01569,-27.496258,7/30/2021,16:15
1394,153.01631,-27.495115,7/30/2021,16:45
1395,153.01631,-27.495115,7/30/2021,16:15
1396,152.9963,-27.501005,7/30/2021,15:10
1397,153.01167,-27.499128,7/30/2021,9:00
1398,153.00626,-27.502445,7/30/2021,13:15
1399,153.01616,-27.49699,7/30/2021,12:00
1400,152.99667,-27.500803,7/30/2021,0:00
1401,153.01181,-27.49743,7/30/2021,9:54
1402,152.99634,-27.500957,7/30/2021,0:00
1403,153.0062,-27.501953,7/30/2021,13:22
1404,153.0062,-27.501953,7/30/2021,13:20
1405,152.9963,-27.501005,7/30/2021,15:00
1406,152.9963,-27.501005,7/30/2021,15:00
1407,153.01114,-27.498093,7/30/2021,9:45
1408,152.99565,-27.500483,7/30/2021,15:26
1409,152.99565,-27.500483,7/30/2021,15:26
1410,152.99565,-27.500483,7/30/2021,15:26
1411,152.99757,-27.493801,7/30/2021,12:25
1412,153.01631,-27.495115,7/30/2021,16:45
1413,152.97313,-27.49801,7/30/2021,15:50
1414,152.97278,-27.498566,7/30/2021,15:30
1415,152.97215,-27.500175,7/30/2021,15:30
1416,152.97215,-27.500175,7/30/2021,15:25
1417,152.97948,-27.500254,7/30/2021,0:00
1418,152.8957,-27.533354,7/30/2021,16:30
1419,152.93915,-27.506792,7/30/2021,19:15
1420,152.93915,-27.506792,7/30/2021,19:15
1421,152.96072,-27.505901,7/30/2021,12:20
1422,152.96072,-27.505901,7/30/2021,12:20
1423,152.90912,-27.529968,7/30/2021,20:15
1424,152.93915,-27.506792,7/30/2021,19:15
1425,153.01115,-27.498144,7/30/2021,12:25
1426,153.01115,-27.498144,7/30/2021,9:45
1427,153.03413,-27.50033,7/30/2021,19:29
1428,153.03989,-27.490063,7/30/2021,17:00
1429,153.06157,-27.570158,7/30/2021,11:40
1430,153.06259,-27.570034,7/30/2021,11:40
1431,153.0558,-27.570621,7/30/2021,12:40
1432,153.0558,-27.570621,7/30/2021,12:40
1433,153.06143,-27.570091,7/30/2021,12:00
1434,153.06259,-27.570034,7/30/2021,12:15
1435,153.06128,-27.572544,7/30/2021,7:55
1436,153.06294,-27.569279,7/30/2021,12:20
1437,153.16924,-27.659794,7/30/2021,8:45
1438,153.41168,-27.963173,7/30/2021,12:30
1439,153.41164,-27.963179,7/30/2021,12:30
1440,153.39543,-27.962194,7/30/2021,9:40
1441,153.39543,-27.962194,7/30/2021,9:40
1442,152.80696,-27.608843,7/30/2021,11:18
1443,152.74008,-27.66234,7/30/2021,8:00
1444,152.76192,-27.615307,7/30/2021,10:49
1445,152.76192,-27.615307,7/30/2021,10:49
1446,150.47618,-23.378143,7/30/2021,18:24
1447,150.47618,-23.378143,7/30/2021,18:24
1448,150.47618,-23.378143,7/30/2021,17:25
1449,150.04323,-23.536406,7/30/2021,17:25
1450,150.47618,-23.378143,7/30/2021,17:25
1451,145.7406,-16.92707,7/30/2021,13:30
1452,145.74083,-16.926523,7/30/2021,13:30
1453,145.7406,-16.92707,7/30/2021,13:30
1454,145.7406,-16.92707,7/30/2021,13:30
1455,145.77441,-16.93564,7/30/2021,0:00
1456,145.77441,-16.93564,7/30/2021,22:30
1457,145.77167,-16.925278,7/30/2021,8:00
1458,145.77167,-16.925278,7/30/2021,8:00
1459,145.77167,-16.925278,7/30/2021,8:40
1460,145.77167,-16.925278,7/30/2021,8:40
1461,145.6911,-16.80175,7/30/2021,0:00
1462,145.6911,-16.80175,7/30/2021,0:00
1463,150.04323,-23.536406,7/30/2021,0:00
1464,153.0212,-27.458803,7/29/2021,15:00
1465,153.0212,-27.458803,7/29/2021,15:15
1466,153.01524,-27.45864,7/29/2021,0:00
1467,153.01743,-27.459322,7/29/2021,8:00
1468,153.11636,-27.38629,7/29/2021,7:00
1469,153.11958,-27.385418,7/29/2021,7:45
1470,153.0212,-27.433655,7/29/2021,6:45
1471,153.00827,-27.469404,7/29/2021,11:45
1472,153.00827,-27.469404,7/29/2021,11:45
1473,152.99077,-27.48547,7/29/2021,15:55
1474,152.99077,-27.48547,7/29/2021,15:55
1475,153.01631,-27.495115,7/29/2021,16:45
1476,153.01239,-27.4994,7/29/2021,12:52
1477,153.01369,-27.497503,7/29/2021,10:00
1478,152.99667,-27.500803,7/29/2021,15:00
1479,152.99667,-27.500803,7/29/2021,0:00
1480,153.00952,-27.493334,7/29/2021,15:08
1481,152.99634,-27.500957,7/29/2021,0:00
1482,153.01137,-27.49674,7/29/2021,11:00
1483,153.01631,-27.495115,7/29/2021,16:45
1484,152.99565,-27.500483,7/29/2021,15:15
1485,152.99565,-27.500483,7/29/2021,15:15
1486,152.99565,-27.500483,7/29/2021,15:15
1487,153.00952,-27.493334,7/29/2021,15:08
1488,153.00952,-27.493334,7/29/2021,15:08
1489,152.97299,-27.497751,7/29/2021,9:25
1490,152.97299,-27.497751,7/29/2021,9:25
1491,152.97299,-27.497751,7/29/2021,9:25
1492,152.97606,-27.501348,7/29/2021,18:12
1493,152.97606,-27.501348,7/29/2021,18:12
1494,152.97215,-27.500175,7/29/2021,10:35
1495,152.97215,-27.500175,7/29/2021,10:35
1496,152.98326,-27.50571,7/29/2021,18:30
1497,152.98326,-27.50571,7/29/2021,18:45
1498,152.98326,-27.50571,7/29/2021,18:30
1499,152.98326,-27.50571,7/29/2021,18:32
1500,152.98326,-27.50571,7/29/2021,18:45
1501,152.98326,-27.50571,7/29/2021,19:30
1502,152.98326,-27.50571,7/29/2021,19:30
1503,152.98326,-27.50571,7/29/2021,19:30
1504,152.98326,-27.50571,7/29/2021,19:20
1505,152.98326,-27.50571,7/29/2021,18:45
1506,152.97415,-27.502184,7/29/2021,16:20
1507,152.98521,-27.500702,7/29/2021,15:30
1508,152.97308,-27.499516,7/29/2021,9:20
1509,152.97308,-27.499516,7/29/2021,9:20
1510,152.97308,-27.499516,7/29/2021,9:20
1511,152.9785,-27.492872,7/29/2021,12:45
1512,152.9785,-27.492872,7/29/2021,12:45
1513,152.9899,-27.49709,7/29/2021,8:15
1514,152.97215,-27.500175,7/29/2021,8:50
1515,152.97215,-27.500175,7/29/2021,8:50
1516,152.9735,-27.498253,7/29/2021,8:50
1517,152.97269,-27.499136,7/29/2021,10:10
1518,152.97269,-27.499136,7/29/2021,10:10
1519,152.97269,-27.499136,7/29/2021,10:10
1520,152.97946,-27.500275,7/29/2021,18:00
1521,152.98521,-27.500702,7/29/2021,8:00
1522,152.98521,-27.500702,7/29/2021,8:00
1523,152.98521,-27.500702,7/29/2021,8:00
1524,152.97215,-27.500175,7/29/2021,8:30
1525,152.97215,-27.500175,7/29/2021,8:30
1526,152.97948,-27.500254,7/29/2021,0:00
1527,152.97282,-27.50105,7/29/2021,9:45
1528,152.97282,-27.50105,7/29/2021,9:45
1529,152.97282,-27.50105,7/29/2021,9:45
1530,152.97281,-27.499706,7/29/2021,10:50
1531,152.97215,-27.500175,7/29/2021,10:50
1532,152.9735,-27.498253,7/29/2021,8:45
1533,152.9735,-27.498253,7/29/2021,8:45
1534,152.97295,-27.500715,7/29/2021,15:30
1535,152.97269,-27.499136,7/29/2021,10:45
1536,152.97269,-27.499136,7/29/2021,10:45
1537,152.98398,-27.50265,7/29/2021,15:16
1538,152.96725,-27.50062,7/29/2021,7:41
1539,152.97617,-27.501163,7/29/2021,18:00
1540,152.97617,-27.501163,7/29/2021,18:00
1541,152.9731,-27.497679,7/29/2021,15:00
1542,152.8957,-27.533354,7/29/2021,16:00
1543,152.96072,-27.505901,7/29/2021,8:48
1544,152.96072,-27.505901,7/29/2021,8:48
1545,152.88708,-27.562893,7/29/2021,16:20
1546,152.94864,-27.533274,7/29/2021,15:00
1547,152.94864,-27.533274,7/29/2021,15:00
1548,152.94864,-27.533274,7/29/2021,15:00
1549,152.9487,-27.533573,7/29/2021,14:55
1550,152.9487,-27.533573,7/29/2021,14:55
1551,152.98166,-27.516644,7/29/2021,16:30
1552,152.98166,-27.516644,7/29/2021,16:30
1553,153.0138,-27.478424,7/29/2021,8:10
1554,153.0138,-27.478424,7/29/2021,8:10
1555,153.01674,-27.528793,7/29/2021,11:50
1556,153.01674,-27.528793,7/29/2021,11:50
1557,153.01674,-27.528793,7/29/2021,11:50
1558,153.06569,-27.571733,7/29/2021,12:00
1559,153.06569,-27.571733,7/29/2021,12:00
1560,153.06128,-27.572544,7/29/2021,9:00
1561,153.06148,-27.572393,7/29/2021,9:00
1562,153.06581,-27.571535,7/29/2021,12:25
1563,153.06581,-27.571535,7/29/2021,12:25
1564,153.06143,-27.571869,7/29/2021,9:00
1565,153.06148,-27.572393,7/29/2021,9:00
1566,153.06148,-27.572393,7/29/2021,9:00
1567,153.09544,-27.531862,7/29/2021,12:30
1568,153.09544,-27.531862,7/29/2021,12:30
1569,153.09544,-27.531862,7/29/2021,12:30
1570,153.04124,-27.487669,7/29/2021,11:00
1571,153.04124,-27.487669,7/29/2021,11:00
1572,153.04124,-27.487669,7/29/2021,11:00
1573,152.90878,-27.68639,7/29/2021,13:00
1574,152.75912,-27.612944,7/29/2021,8:00
1575,152.75912,-27.612944,7/29/2021,8:00
1576,152.75922,-27.612968,7/29/2021,8:00
1577,152.75928,-27.61931,7/29/2021,9:00
1578,152.75928,-27.61931,7/29/2021,9:00
1579,152.75804,-27.617176,7/29/2021,8:00
1580,152.75804,-27.617176,7/29/2021,8:00
1581,152.7588,-27.61355,7/29/2021,8:00
1582,145.7406,-16.92707,7/29/2021,15:15
1583,145.74083,-16.926523,7/29/2021,15:15
1584,145.7406,-16.92707,7/29/2021,15:15
1585,145.7406,-16.92707,7/29/2021,15:15
1586,145.77441,-16.93564,7/29/2021,0:00
1587,145.77214,-16.924911,7/29/2021,12:10
1588,145.77214,-16.924911,7/29/2021,12:10
1589,145.74649,-16.91647,7/29/2021,11:45
1590,145.74994,-16.877762,7/29/2021,11:15
1591,145.77214,-16.924911,7/29/2021,12:00
1592,145.77167,-16.925278,7/29/2021,12:00
1593,145.77167,-16.925278,7/29/2021,12:00
1594,145.74994,-16.877762,7/29/2021,11:15
1595,145.76816,-16.913681,7/29/2021,12:45
1596,145.68501,-16.787952,7/29/2021,16:15
1597,145.6911,-16.80175,7/29/2021,16:00
1598,145.6911,-16.80175,7/29/2021,16:00
1599,153.01297,-27.466694,7/28/2021,0:00
1600,153.01297,-27.466694,7/28/2021,0:00
1601,153.01297,-27.466694,7/28/2021,0:00
1602,153.0212,-27.458803,7/28/2021,15:00
1603,153.0212,-27.458803,7/28/2021,15:18
1604,153.01524,-27.45864,7/28/2021,0:00
1605,153.01329,-27.466652,7/28/2021,0:00
1606,153.01329,-27.466652,7/28/2021,0:00
1607,153.01329,-27.466652,7/28/2021,0:00
1608,153.09995,-27.40934,7/28/2021,7:20
1609,153.11636,-27.38629,7/28/2021,7:00
1610,152.99207,-27.494001,7/28/2021,17:30
1611,152.99207,-27.494001,7/28/2021,17:30
1612,152.99223,-27.485344,7/28/2021,17:15
1613,152.99223,-27.485344,7/28/2021,17:15
1614,153.01794,-27.497704,7/28/2021,12:15
1615,152.99667,-27.500803,7/28/2021,0:00
1616,153.01065,-27.497532,7/28/2021,14:51
1617,153.01212,-27.495901,7/28/2021,7:30
1618,153.01181,-27.49743,7/28/2021,10:00
1619,152.99634,-27.500957,7/28/2021,0:00
1620,152.9963,-27.501005,7/28/2021,15:00
1621,152.99565,-27.500483,7/28/2021,15:18
1622,152.99565,-27.500483,7/28/2021,15:18
1623,152.99565,-27.500483,7/28/2021,15:18
1624,152.98521,-27.500702,7/28/2021,8:00
1625,152.98521,-27.500702,7/28/2021,8:00
1626,152.98521,-27.500702,7/28/2021,8:00
1627,152.98521,-27.500702,7/28/2021,8:00
1628,152.97948,-27.500254,7/28/2021,0:00
1629,152.98018,-27.500877,7/28/2021,17:00
1630,152.98018,-27.500877,7/28/2021,18:00
1631,152.8957,-27.533354,7/28/2021,8:45
1632,152.8957,-27.533354,7/28/2021,8:45
1633,152.96072,-27.505901,7/28/2021,9:00
1634,152.96072,-27.505901,7/28/2021,9:00
1635,152.87714,-27.569695,7/28/2021,9:30
1636,152.87714,-27.569695,7/28/2021,9:30
1637,152.87723,-27.570356,7/28/2021,9:10
1638,153.01794,-27.49771,7/28/2021,12:40
1639,153.01794,-27.49771,7/28/2021,14:30
1640,153.01794,-27.497704,7/28/2021,14:30
1641,153.01794,-27.497704,7/28/2021,14:30
1642,153.01794,-27.497707,7/28/2021,14:30
1643,153.02092,-27.480547,7/28/2021,19:00
1644,153.02092,-27.480547,7/28/2021,19:00
1645,153.02092,-27.480547,7/28/2021,19:00
1646,153.02092,-27.480547,7/28/2021,18:00
1647,153.02092,-27.480547,7/28/2021,18:00
1648,153.02092,-27.480547,7/28/2021,18:00
1649,153.03168,-27.499037,7/28/2021,12:50
1650,153.03168,-27.499037,7/28/2021,12:50
1651,153.03168,-27.499037,7/28/2021,12:50
1652,153.03429,-27.496727,7/28/2021,12:40
1653,153.03421,-27.497002,7/28/2021,12:40
1654,153.03421,-27.497002,7/28/2021,12:20
1655,153.03429,-27.496727,7/28/2021,14:30
1656,153.03429,-27.496706,7/28/2021,14:30
1657,153.09544,-27.531862,7/28/2021,7:00
1658,153.09544,-27.531862,7/28/2021,7:00
1659,153.09544,-27.531862,7/28/2021,7:00
1660,150.47618,-23.378143,7/28/2021,9:39
1661,150.47618,-23.378143,7/28/2021,9:39
1662,150.47618,-23.378143,7/28/2021,9:38
1663,150.47618,-23.378143,7/28/2021,9:38
1664,150.45485,-23.433174,7/28/2021,10:17
1665,150.45485,-23.433174,7/28/2021,10:17
1666,145.77441,-16.93564,7/28/2021,23:30
1667,145.77441,-16.93564,7/28/2021,0:00
1668,150.04323,-23.536406,7/28/2021,11:30
1669,153.01297,-27.466694,7/27/2021,0:00
1670,153.01297,-27.466694,7/27/2021,0:00
1671,153.01297,-27.466694,7/27/2021,0:00
1672,153.01524,-27.45864,7/27/2021,0:00
1673,153.01329,-27.466652,7/27/2021,0:00
1674,153.01329,-27.466652,7/27/2021,0:00
1675,153.01329,-27.466652,7/27/2021,0:00
1676,153.11636,-27.38629,7/27/2021,7:00
1677,152.99667,-27.500803,7/27/2021,0:00
1678,153.01212,-27.495901,7/27/2021,7:28
1679,152.99634,-27.500957,7/27/2021,0:00
1680,153.01364,-27.496162,7/27/2021,11:44
1681,153.01262,-27.498995,7/27/2021,14:54
1682,153.01262,-27.498995,7/27/2021,14:54
1683,152.99669,-27.501503,7/27/2021,15:40
1684,153.01521,-27.496628,7/27/2021,18:00
1685,152.9899,-27.49709,7/27/2021,8:15
1686,152.97946,-27.500275,7/27/2021,18:00
1687,152.98521,-27.500702,7/27/2021,8:00
1688,152.98521,-27.500702,7/27/2021,8:00
1689,152.98521,-27.500702,7/27/2021,8:00
1690,152.97948,-27.500254,7/27/2021,0:00
1691,152.8957,-27.533354,7/27/2021,6:50
1692,153.02081,-27.475136,7/27/2021,10:45
1693,153.01712,-27.470524,7/27/2021,9:45
1694,153.01712,-27.470524,7/27/2021,9:45
1695,153.01297,-27.466694,7/26/2021,0:00
1696,153.01297,-27.466694,7/26/2021,0:00
1697,153.01297,-27.466694,7/26/2021,0:00
1698,153.01524,-27.45864,7/26/2021,0:00
1699,153.01329,-27.466652,7/26/2021,0:00
1700,153.01329,-27.466652,7/26/2021,0:00
1701,153.01329,-27.466652,7/26/2021,0:00
1702,153.02847,-27.446978,7/26/2021,22:23
1703,153.02847,-27.446978,7/26/2021,22:23
1704,153.02847,-27.446978,7/26/2021,21:45
1705,153.02847,-27.446978,7/26/2021,21:45
1706,153.11636,-27.38629,7/26/2021,18:15
1707,153.11845,-27.384905,7/26/2021,8:15
1708,152.99667,-27.500803,7/26/2021,0:00
1709,153.01065,-27.497532,7/26/2021,9:57
1710,153.01065,-27.497532,7/26/2021,9:57
1711,152.99634,-27.500957,7/26/2021,0:00
1712,152.94916,-27.506847,7/26/2021,15:40
1713,152.94846,-27.509203,7/26/2021,15:00
1714,152.94846,-27.509203,7/26/2021,15:00
1715,145.74994,-16.877762,7/26/2021,4:50
